order_id,order_amount,delivery_latitude,delivery_longitude,order_date
ord-79552,18.21,50.843,-0.194,01/11/2016
ord-28621,20.34,52.453,-1.874,17/11/2016
ord-46504,19.62,51.488,0.0665,02/11/2016
ord-66721,20.05,51.606,0.0895,17/11/2016
ord-25174,24.67,53.745,-1.552,29/11/2016
ord-50519,18.97,51.584,-0.282,17/11/2016
ord-58598,35.62,51.764,-0.244,15/11/2016
ord-42823,27.7,51.516,-0.059,02/11/2016
ord-61735,25.26,52.79,1.2313,19/11/2016
ord-49924,27.41,53.868,-1.912,29/11/2016
ord-32090,17.27,54.983,-1.555,18/11/2016
ord-46515,23.86,51.279,1.0893,28/11/2016
ord-11087,38.69,53.814,-1.555,21/11/2016
ord-31847,65.5,51.798,-0.816,17/11/2016
ord-50303,35.25,51.47,-0.379,25/11/2016
ord-75621,32.43,52.993,-1.311,19/11/2016
ord-24397,244.42,51.56,-0.333,05/11/2016
ord-23548,39.68,52.996,-1.143,25/11/2016
ord-88265,27.98,51.525,-0.167,19/11/2016
ord-28244,14.39,51.49,-0.223,03/11/2016
ord-78096,73.89,52.647,1.7279,04/11/2016
ord-60669,26.36,51.511,-0.321,03/11/2016
ord-60669,26.54,51.511,-0.321,03/11/2016
ord-92058,24.09,51.539,-0.065,03/11/2016
ord-92058,26.86,51.539,-0.065,03/11/2016
ord-13491,46.34,51.601,-3.421,30/11/2016
ord-54560,138.06,53.408,-3.024,18/11/2016
ord-85135,21.98,51.551,-0.283,17/11/2016
ord-58877,23.54,51.486,-0.216,26/11/2016
ord-42661,26.51,51.493,-0.085,25/11/2016
ord-37632,19.47,55.764,-4.169,02/11/2016
ord-25942,63.28,51.536,-0.069,24/11/2016
ord-10480,37.34,51.444,-2.497,01/11/2016
ord-09716,43.54,53.741,-2.445,22/11/2016
ord-95935,34.45,53.769,-0.355,05/11/2016
ord-43886,23.72,52.702,-2.022,18/11/2016
ord-05664,34.01,51.804,-0.824,17/11/2016
ord-72916,15.4,51.469,-0.355,02/11/2016
ord-39000,17.31,53.398,-3.05,22/11/2016
ord-88750,26.11,51.534,0.0081,02/11/2016
ord-33708,15.38,56.472,-2.97,29/11/2016
ord-86046,42.58,53.691,-2.459,02/11/2016
ord-33952,93.75,52.464,-1.878,24/11/2016
ord-53902,43.28,51.481,-0.048,16/11/2016
ord-11693,31.97,55.955,-2.984,20/11/2016
ord-58671,54.45,51.473,-0.387,17/11/2016
ord-09134,16.67,55.909,-4.405,02/11/2016
ord-22342,29.43,52.452,-1.887,02/11/2016
ord-71011,29.53,51.526,-0.393,02/11/2016
ord-40816,17.14,54.985,-1.574,17/11/2016
ord-36226,25.33,51.484,-0.055,02/11/2016
ord-55167,28.65,53.483,-1.19,05/11/2016
ord-08556,69.6,53.632,-3.011,06/11/2016
ord-75854,44.33,51.52,0.011,03/11/2016
ord-42720,38.28,51.804,-0.816,17/11/2016
ord-30058,37.59,55.862,-4.219,17/11/2016
ord-22604,25.14,51.518,0.0116,17/11/2016
ord-13954,42.15,52.414,-1.489,18/11/2016
ord-61766,26.53,51.573,-0.408,18/11/2016
ord-96196,38.58,51.798,-0.816,17/11/2016
ord-45622,54.21,52.081,1.1367,24/11/2016
ord-45815,48.89,51.46,-0.106,17/11/2016
ord-92727,54.58,51.522,-0.063,01/11/2016
ord-44346,18.93,51.464,0.2253,14/11/2016
ord-44346,16.4,51.464,0.2253,21/11/2016
ord-12560,22.42,51.476,-0.09,19/11/2016
ord-36213,19.44,52.063,1.1811,02/11/2016
ord-37173,40.59,51.542,-0.142,22/11/2016
ord-68144,18.09,52.766,-1.213,28/11/2016
ord-54764,53.1,51.52,0.0293,03/11/2016
ord-22987,18.98,52.604,-0.272,10/11/2016
ord-92131,41.96,51.551,0.0195,19/11/2016
ord-53244,18.68,53.779,-0.326,24/11/2016
ord-52173,27.86,51.28,1.0769,03/11/2016
ord-75795,33.79,52.629,-1.147,22/11/2016
ord-95106,33.27,50.904,-1.361,12/11/2016
ord-25240,16.13,51.59,-0.067,29/11/2016
ord-84435,26.9,52.51,-1.878,22/11/2016
ord-24550,50.85,53.441,-2.908,04/11/2016
ord-75650,124.61,52.632,-1.136,05/11/2016
ord-98526,60.46,51.644,-0.198,05/11/2016
ord-98526,82.35,51.644,-0.198,29/11/2016
ord-66178,22.38,51.391,-0.403,05/11/2016
ord-76889,27.11,51.551,0.0238,04/11/2016
ord-49222,27.31,53.434,-2.927,01/11/2016
ord-96148,34.05,53.699,-1.419,08/11/2016
ord-96157,22.67,51.536,0.0877,18/11/2016
ord-18626,39.71,51.507,-0.585,11/11/2016
ord-18626,24.28,51.507,-0.585,18/11/2016
ord-39491,26.62,52.271,-0.883,17/11/2016
ord-99379,29.57,52.631,-1.121,24/11/2016
ord-28433,62.68,51.377,-0.087,05/11/2016
ord-61688,23.74,51.804,-0.816,17/11/2016
ord-28486,17.51,51.541,-2.407,17/11/2016
ord-06718,89.71,52.969,-1.125,23/11/2016
ord-27846,32.61,53.591,-2.394,05/11/2016
ord-42507,35.64,51.41,-0.158,03/11/2016
ord-88444,23.67,51.482,-0.103,16/11/2016
ord-42507,36.23,51.41,-0.158,03/11/2016
ord-84406,38.81,51.472,-0.12,04/11/2016
ord-58600,47.42,51.886,0.9417,05/11/2016
ord-24866,37.9,51.522,-0.01,12/11/2016
ord-92126,35.16,52.064,-1.354,06/11/2016
ord-97185,24.2,52.475,-1.899,15/11/2016
ord-43624,8.2,51.536,-0.314,25/11/2016
ord-24222,31.04,51.431,-0.495,18/11/2016
ord-54563,27.61,51.463,-0.103,05/11/2016
ord-17335,30.91,51.583,-3.767,05/11/2016
ord-49336,63.33,51.555,0.1083,21/11/2016
ord-05534,28.23,51.488,-0.272,29/11/2016
ord-60958,38.76,50.835,-0.191,04/11/2016
ord-98679,16.86,51.49,-0.067,03/11/2016
ord-86944,48.92,52.487,-1.945,03/11/2016
ord-06262,31.96,51.12,-1.325,05/11/2016
ord-98679,19.02,51.49,-0.067,03/11/2016
ord-10977,37.98,52.622,1.2413,22/11/2016
ord-00298,19.38,53.826,-1.595,03/11/2016
ord-00298,19.12,53.826,-1.595,03/11/2016
ord-11793,56.38,51.573,-0.408,18/11/2016
ord-43671,43.92,51.469,-0.355,22/11/2016
ord-40721,23.61,51.657,-3.444,17/11/2016
ord-86369,30.9,51.524,0.0119,02/11/2016
ord-50063,19.17,51.768,-0.231,17/11/2016
ord-08499,29.39,53.532,-2.489,25/11/2016
ord-35338,28.93,52.864,-0.73,11/11/2016
ord-25732,39.35,51.804,-0.816,17/11/2016
ord-86411,25.16,53.448,-2.232,23/11/2016
ord-19524,12.81,53.466,-2.166,17/11/2016
ord-19524,61.28,53.466,-2.166,02/11/2016
ord-94044,17.64,51.698,-0.397,05/11/2016
ord-23398,31.12,51.445,-0.022,16/11/2016
ord-06885,25.83,51.293,-0.093,25/11/2016
ord-75791,36.85,51.39,-0.075,05/11/2016
ord-51481,18.75,51.645,-0.047,16/11/2016
ord-44728,62.94,51.481,-0.021,16/11/2016
ord-92869,19.13,51.814,-0.824,17/11/2016
ord-65274,15.54,55.973,-3.165,11/11/2016
ord-03129,50.73,51.547,-0.132,01/11/2016
ord-45649,28.55,52.496,-1.937,28/11/2016
ord-14503,24.12,53.465,-2.692,30/11/2016
ord-99789,33.47,52.535,-1.379,29/11/2016
ord-04553,14.86,53.782,-1.543,26/11/2016
ord-13958,24.43,51.503,-0.307,15/11/2016
ord-13958,28.31,51.503,-0.307,20/11/2016
ord-70199,60.25,51.483,-0.313,05/11/2016
ord-70213,91.48,51.536,0.0831,15/11/2016
ord-09122,33.32,51.573,-0.408,18/11/2016
ord-21962,56.33,51.457,-0.335,20/11/2016
ord-03220,28.33,51.508,0.0351,27/11/2016
ord-76248,14.47,52.484,-1.852,17/11/2016
ord-72720,28.28,51.391,-0.403,05/11/2016
ord-42707,30.02,52.475,-2.068,23/11/2016
ord-77600,41.49,51.491,-0.25,29/11/2016
ord-23838,21.66,55.771,-4.187,28/11/2016
ord-32844,31.8,51.555,-0.067,28/11/2016
ord-24896,26.21,52.635,-1.139,11/11/2016
ord-11551,63.21,51.535,-0.072,03/11/2016
ord-11551,64.11,51.535,-0.072,03/11/2016
ord-63583,75.23,53.485,-2.168,18/11/2016
ord-14299,17.43,50.847,-0.13,03/11/2016
ord-74460,24.66,52.51,-2.052,17/11/2016
ord-71005,67.33,52.629,-1.137,25/11/2016
ord-60665,21.42,53.691,-2.459,02/11/2016
ord-01742,19.85,51.505,-0.293,25/11/2016
ord-07219,82.85,51.566,-0.129,17/11/2016
ord-07219,47.12,51.566,-0.129,17/11/2016
ord-28539,34.6,52.325,-0.904,16/11/2016
ord-65472,44.21,51.628,0.003,29/11/2016
ord-52994,57.45,51.56,0.014,18/11/2016
ord-88126,33.08,51.469,-0.068,25/11/2016
ord-28273,23.06,53.618,-2.126,16/11/2016
ord-05596,22.92,51.884,-0.416,04/11/2016
ord-65694,24.16,51.437,-0.133,21/11/2016
ord-05694,33.04,51.457,-0.335,26/11/2016
ord-05117,20.07,53.752,-1.655,29/11/2016
ord-19347,36.45,51.768,-0.231,17/11/2016
ord-63968,2.89,52.48,-1.835,02/11/2016
ord-02995,18.58,51.509,-0.384,18/11/2016
ord-69593,23.41,51.616,-0.05,03/11/2016
ord-26622,30.63,51.51,-0.374,29/11/2016
ord-26622,39.25,51.51,-0.374,17/11/2016
ord-71385,36.43,51.55,0.0033,30/11/2016
ord-29333,55.2,51.551,0.0513,07/11/2016
ord-09686,17.32,53.44,-2.155,02/11/2016
ord-89219,23.97,51.534,0.0632,17/11/2016
ord-40521,34.05,51.15,0.2821,12/11/2016
ord-20814,10.22,51.764,-0.247,19/11/2016
ord-14690,21.99,53.401,-2.983,15/11/2016
ord-79118,39.55,50.898,-1.394,17/11/2016
ord-94342,35.67,52.226,-0.918,12/11/2016
ord-00486,18.62,52.63,-1.133,15/11/2016
ord-66072,27.9,51.295,1.0569,16/11/2016
ord-68618,32.03,51.48,0.0128,19/11/2016
ord-03585,23.93,52.961,-1.162,25/11/2016
ord-94658,27.08,51.881,0.9244,16/11/2016
ord-77039,45.28,51.389,1.384,05/11/2016
ord-70967,13.39,51.657,-0.046,03/11/2016
ord-25914,27.6,51.804,-0.816,17/11/2016
ord-04618,28.59,51.573,-0.408,18/11/2016
ord-77448,10.35,51.544,0.1163,03/11/2016
ord-64185,21.96,51.529,0.1055,18/11/2016
ord-76842,42.46,51.573,-0.408,18/11/2016
ord-43760,40.45,52.325,-0.904,16/11/2016
ord-48536,51.49,51.49,-0.305,13/11/2016
ord-10860,28.34,51.473,-0.075,22/11/2016
ord-32612,12.08,53.409,-3.022,22/11/2016
ord-02853,31.78,51.47,-0.077,19/11/2016
ord-39332,22.85,51.569,-0.421,18/11/2016
ord-89172,29.6,52.475,-1.913,26/11/2016
ord-90507,37.65,51.453,-0.249,19/11/2016
ord-36787,21.6,53.149,-1.171,29/11/2016
ord-77283,31.42,51.505,0.0766,18/11/2016
ord-14192,41.71,51.636,-0.081,11/11/2016
ord-54851,18.55,52.996,-1.143,25/11/2016
ord-25060,36.72,51.542,0.0525,02/11/2016
ord-27854,22.98,51.476,-0.074,01/11/2016
ord-74980,25.76,53.408,-3.024,25/11/2016
ord-74980,19.73,53.408,-3.024,20/11/2016
ord-36888,19.41,52.766,-1.213,28/11/2016
ord-85852,33.04,52.421,-1.513,16/11/2016
ord-77022,37.88,51.427,-0.132,05/11/2016
ord-12096,17.15,51.279,1.0893,16/11/2016
ord-51817,24.67,53.429,-2.136,17/11/2016
ord-51817,18.97,53.429,-2.136,18/11/2016
ord-23679,23.99,52.475,-2.068,15/11/2016
ord-00375,41.44,51.53,0.0834,24/11/2016
ord-40174,30.56,53.632,-3.011,26/11/2016
ord-67704,17.23,53.601,-2.524,17/11/2016
ord-72548,19.34,51.804,-0.816,17/11/2016
ord-18612,24.22,54.541,-1.215,02/11/2016
ord-31948,38.06,50.74,-3.504,22/11/2016
ord-63430,32.48,53.745,-1.552,29/11/2016
ord-70844,39.4,51.537,-0.004,25/11/2016
ord-98797,25.22,52.64,-1.124,16/11/2016
ord-54257,21.08,53.801,-1.507,17/11/2016
ord-35217,20.07,51.814,-0.824,17/11/2016
ord-08254,21.02,51.518,-0.463,12/11/2016
ord-95445,23.7,53.529,-2.088,17/11/2016
ord-40943,25.98,51.804,-0.816,17/11/2016
ord-65622,29.07,51.597,0.2393,02/11/2016
ord-44092,17.93,53.534,-2.422,25/11/2016
ord-62665,23.89,51.456,-0.243,17/11/2016
ord-26168,21.93,51.572,-0.089,17/11/2016
ord-07882,120.62,51.592,-0.029,24/11/2016
ord-26206,35.95,50.848,-1.068,02/11/2016
ord-62027,30.07,51.61,0.0305,19/11/2016
ord-86137,56.9,51.572,-0.002,04/11/2016
ord-39496,21.42,51.539,-0.026,19/11/2016
ord-96496,33.37,53.8,-1.523,29/11/2016
ord-74165,17.96,52.511,-1.888,09/11/2016
ord-74165,34.01,52.511,-1.888,24/11/2016
ord-84393,12.05,55.859,-3.989,29/11/2016
ord-41383,111.79,52.47,-1.817,17/11/2016
ord-13474,15.24,53.396,-2.951,16/11/2016
ord-32654,60.12,55.843,-4.347,01/11/2016
ord-94621,22.69,51.798,-0.816,17/11/2016
ord-95891,23.97,52.61,-1.085,02/11/2016
ord-11098,31.06,52.488,-0.677,17/11/2016
ord-17056,17.16,51.804,-0.816,17/11/2016
ord-60232,38.82,51.448,0.3189,26/11/2016
ord-50735,30.19,52.457,-1.904,18/11/2016
ord-22988,26.4,52.452,-1.887,29/11/2016
ord-43332,41.56,50.848,-1.068,04/11/2016
ord-09660,22.56,51.541,-0.247,18/11/2016
ord-97088,46.83,52.882,-1.488,02/11/2016
ord-47078,23.73,53.273,-2.55,17/11/2016
ord-96108,37.92,51.498,-0.398,09/11/2016
ord-93679,41.7,51.489,0.0841,03/11/2016
ord-93679,41.7,51.489,0.0841,03/11/2016
ord-05348,21.89,52.959,-1.168,17/11/2016
ord-68945,22.39,50.863,-0.977,04/11/2016
ord-55344,353.92,50.843,-0.194,04/11/2016
ord-30738,28.59,50.848,-1.068,02/11/2016
ord-42440,25.16,51.573,-0.408,18/11/2016
ord-08397,18.74,51.526,-0.461,18/11/2016
ord-92138,44.81,51.56,0.6497,22/11/2016
ord-78608,25.95,52.508,-1.922,03/11/2016
ord-88799,19.7,51.814,-0.824,17/11/2016
ord-35957,24.64,51.804,-0.816,17/11/2016
ord-70879,27.68,52.516,-2.036,29/11/2016
ord-99153,39.07,51.638,-0.753,19/11/2016
ord-63866,40.05,53.487,-2.175,10/11/2016
ord-19200,44.22,51.605,0.0507,21/11/2016
ord-55793,59.36,52.234,-0.894,09/11/2016
ord-90782,31.07,51.887,-0.383,22/11/2016
ord-76570,25.48,52.325,-0.904,16/11/2016
ord-09047,22.26,51.622,-3.95,03/11/2016
ord-09047,20.56,51.622,-3.95,03/11/2016
ord-31973,41.27,51.471,-0.129,24/11/2016
ord-37588,17.48,51.49,0.0802,03/11/2016
ord-37588,19.02,51.49,0.0802,03/11/2016
ord-43715,19.52,53.763,-2.691,17/11/2016
ord-93936,29.42,55.969,-3.252,16/11/2016
ord-41418,47.81,51.814,-0.824,17/11/2016
ord-85865,21.79,52.5,-1.926,29/11/2016
ord-92304,39.57,52.628,-1.114,18/11/2016
ord-38267,46.49,51.798,-0.816,17/11/2016
ord-37251,47.95,51.573,-0.413,18/11/2016
ord-77408,57.7,51.295,1.0569,02/11/2016
ord-06126,41.96,51.507,-0.417,23/11/2016
ord-36098,40.31,51.404,-0.108,22/11/2016
ord-56644,18.74,53.398,-3.05,22/11/2016
ord-41767,28.71,51.573,-0.408,18/11/2016
ord-87648,32.99,51.567,-0.138,17/11/2016
ord-19432,75.59,52.579,-1.108,26/11/2016
ord-10885,39.11,51.552,-0.004,05/11/2016
ord-82506,79.8,51.567,0.0561,03/11/2016
ord-35462,22.72,51.566,-0.129,29/11/2016
ord-94862,13.17,53.829,-1.627,20/11/2016
ord-16323,13.31,51.506,-0.603,05/11/2016
ord-77153,40.2,50.843,-0.194,19/11/2016
ord-11472,49.26,52.683,-2.425,18/11/2016
ord-69637,22.44,51.814,-0.824,17/11/2016
ord-37939,17.5,51.509,-0.472,12/11/2016
ord-21657,33.43,51.6,-0.333,24/11/2016
ord-42075,19.92,52.974,-1.161,21/11/2016
ord-81521,30.71,50.932,-1.508,10/11/2016
ord-69529,30.9,51.879,-0.418,22/11/2016
ord-50224,25.48,51.798,-0.816,17/11/2016
ord-10676,26.5,53.593,-3.037,22/11/2016
ord-27963,40.09,51.515,0.0182,05/11/2016
ord-89969,18.29,54.564,-1.318,16/11/2016
ord-89914,32.08,51.814,-0.824,17/11/2016
ord-39527,25.35,51.635,-0.089,26/11/2016
ord-64755,87.49,51.528,0.1163,22/11/2016
ord-80171,37.25,51.804,-0.825,17/11/2016
ord-66819,29.42,51.552,0.0809,03/11/2016
ord-75213,28.98,51.543,0.1688,22/11/2016
ord-43202,35.09,51.565,-0.073,17/11/2016
ord-87939,48.39,51.573,-0.408,18/11/2016
ord-93549,54.87,53.771,-1.585,17/11/2016
ord-62975,34.43,51.486,-0.253,19/11/2016
ord-88024,22.5,53.301,-3.523,05/11/2016
ord-57819,46.51,51.596,0.0641,29/11/2016
ord-73117,27.75,53.62,-2.151,22/11/2016
ord-25970,32.48,53.419,-2.838,17/11/2016
ord-63371,35.76,51.555,-0.042,03/11/2016
ord-63371,35.77,51.555,-0.042,03/11/2016
ord-60431,5.68,51.548,0.0252,03/11/2016
ord-43159,14.71,51.581,0.0578,12/11/2016
ord-29504,28.21,51.599,-0.086,18/11/2016
ord-53273,32.15,53.81,-3.052,17/11/2016
ord-37828,30.9,51.563,-0.083,24/11/2016
ord-22331,73.26,51.571,0.1769,01/11/2016
ord-80532,1.23,52.477,-1.851,24/11/2016
ord-80233,25.59,53.464,-2.207,29/11/2016
ord-53472,58.83,53.456,-2.235,28/11/2016
ord-62167,27.05,51.429,-0.424,26/11/2016
ord-19728,45.04,53.607,-2.155,22/11/2016
ord-83939,18.71,52.495,-1.852,01/11/2016
ord-73972,41.23,51.466,-3.183,14/11/2016
ord-21467,24.06,52.627,-2.126,25/11/2016
ord-20202,45.19,51.672,-0.042,26/11/2016
ord-13029,62.83,54.889,-2.961,20/11/2016
ord-13029,72.91,54.889,-2.961,14/11/2016
ord-57553,33.05,51.644,-0.198,07/11/2016
ord-53863,22.11,51.122,-2.746,23/11/2016
ord-47731,39.67,51.376,-0.398,05/11/2016
ord-52596,26.7,51.544,0.7222,01/11/2016
ord-69312,24.55,51.473,0.3221,19/11/2016
ord-28514,23.84,51.587,-0.023,13/11/2016
ord-71493,40.2,51.614,-0.327,18/11/2016
ord-19297,29.45,51.489,0.0841,03/11/2016
ord-19297,28.16,51.489,0.0841,03/11/2016
ord-00650,43.23,51.557,-0.268,07/11/2016
ord-78845,34.86,51.644,-0.198,25/11/2016
ord-57375,26.67,53.221,-1.428,02/11/2016
ord-53585,34.42,52.579,-1.134,16/11/2016
ord-86722,32.8,51.804,-0.816,17/11/2016
ord-60811,51.09,53.872,-1.921,22/11/2016
ord-23723,71.28,51.28,1.1059,14/11/2016
ord-23723,38.95,51.28,1.1059,06/11/2016
ord-58579,32.16,51.601,0.0546,03/11/2016
ord-97100,14.07,54.851,-1.831,18/11/2016
ord-21858,37.41,51.491,0.1041,18/11/2016
ord-01771,30.77,51.814,-0.824,17/11/2016
ord-09032,29.1,51.49,-0.067,03/11/2016
ord-09032,28.76,51.49,-0.067,03/11/2016
ord-02985,27.04,53.765,-2.694,18/11/2016
ord-32327,25.31,51.587,-0.324,19/11/2016
ord-89380,28.12,52.627,-1.115,29/11/2016
ord-56208,27.71,53.737,-0.364,29/11/2016
ord-42221,17.22,53.003,-2.163,08/11/2016
ord-23202,17.95,51.518,0.0116,17/11/2016
ord-86286,34.7,52.453,-1.815,22/11/2016
ord-79151,42.61,51.548,0.1491,16/11/2016
ord-74288,23.38,52.511,-1.888,08/11/2016
ord-74288,17.87,52.511,-1.888,29/11/2016
ord-48593,47.7,51.376,-0.398,05/11/2016
ord-90044,36.91,53.482,-2.264,05/11/2016
ord-47714,32.4,53.801,-1.507,17/11/2016
ord-69008,28.18,51.39,-0.075,05/11/2016
ord-69040,26.45,53.691,-2.459,03/11/2016
ord-68679,31.03,53.421,-2.897,01/11/2016
ord-42274,54.85,51.536,-0.162,18/11/2016
ord-18123,27.84,51.378,-0.189,04/11/2016
ord-81652,93.66,51.465,-0.081,17/11/2016
ord-61566,59.01,51.488,0.0898,02/11/2016
ord-28061,38.83,51.798,-0.816,17/11/2016
ord-77965,27.45,51.378,-0.099,20/11/2016
ord-19554,54.99,51.466,-0.056,19/11/2016
ord-24186,21.71,52.452,-1.887,02/11/2016
ord-74466,25.38,51.48,0.0297,18/11/2016
ord-22403,42.75,51.47,-0.07,19/11/2016
ord-47361,21.28,53.745,-1.552,29/11/2016
ord-88987,58.8,51.496,-0.068,04/11/2016
ord-05445,6.87,52.049,-0.758,17/11/2016
ord-05801,29.83,52.453,-1.815,22/11/2016
ord-70171,17.5,51.541,-0.127,29/11/2016
ord-94500,45.52,51.526,-0.393,02/11/2016
ord-25907,22.27,53.797,-1.734,26/11/2016
ord-99644,22.17,52.633,-1.138,04/11/2016
ord-39526,18.6,51.122,-2.746,23/11/2016
ord-48687,50.6,51.544,0.7222,23/11/2016
ord-22687,57.79,51.556,0.4788,15/11/2016
ord-66865,45.64,51.614,0.2966,17/11/2016
ord-68623,37.15,52.477,-1.902,22/11/2016
ord-01209,27.32,51.6,-0.065,18/11/2016
ord-66420,31.3,51.798,-0.816,17/11/2016
ord-73712,72.41,52.084,1.1299,23/11/2016
ord-71007,26.55,54.889,-2.961,04/11/2016
ord-17424,36.61,53.625,-2.176,17/11/2016
ord-32659,21.32,51.506,-3.215,06/11/2016
ord-62399,27.43,51.404,-0.108,22/11/2016
ord-72356,41.31,51.549,0.0278,29/11/2016
ord-74662,109.7,51.532,0.0516,21/11/2016
ord-93869,24.66,52.453,-1.868,29/11/2016
ord-55320,21.11,51.499,-0.09,26/11/2016
ord-34813,15.48,52.976,-1.309,17/11/2016
ord-50415,46.94,52.601,-2.039,05/11/2016
ord-65971,27.34,51.814,-0.824,17/11/2016
ord-51249,24.28,52.766,-1.213,28/11/2016
ord-31299,37.65,51.473,0.3221,19/11/2016
ord-57382,57.84,52.996,-1.143,25/11/2016
ord-04314,28.04,51.554,0.0196,29/11/2016
ord-57208,27.86,51.509,-0.384,18/11/2016
ord-64768,67.31,52.135,-0.476,04/11/2016
ord-18598,27.9,51.601,-0.08,10/11/2016
ord-77918,28.37,52.492,-1.905,10/11/2016
ord-21175,61.08,53.417,-2.322,18/11/2016
ord-71005,31.45,53.539,-2.524,30/11/2016
ord-38465,58.42,51.628,0.003,12/11/2016
ord-78443,66.78,52.474,-1.933,24/11/2016
ord-69952,39.11,51.52,0.0293,02/11/2016
ord-68752,24.06,53.745,-1.552,29/11/2016
ord-96185,31.11,51.573,-0.408,18/11/2016
ord-73107,37.38,51.573,-0.408,18/11/2016
ord-99451,22.2,51.497,0.0123,05/11/2016
ord-02497,36.72,51.547,-0.056,06/11/2016
ord-03353,23.98,51.56,0.014,18/11/2016
ord-51348,39.36,51.764,-0.244,15/11/2016
ord-33947,18.88,53.85,-3.037,26/11/2016
ord-34327,17.92,51.57,0,22/11/2016
ord-79038,20.33,52.258,-0.868,26/11/2016
ord-01403,20.8,52.396,-1.975,03/11/2016
ord-20723,25.09,52.325,-0.904,16/11/2016
ord-52269,22.66,51.934,-0.214,15/11/2016
ord-67121,44.78,52.634,-1.126,15/11/2016
ord-74871,29.27,50.383,-4.12,01/11/2016
ord-93977,23.43,51.541,-0.247,18/11/2016
ord-91986,21.1,51.804,-0.816,17/11/2016
ord-31551,16.94,53.763,-2.691,17/11/2016
ord-55445,25.08,53.591,-2.439,02/11/2016
ord-39363,25.73,52.632,-1.133,22/11/2016
ord-16324,62.28,51.443,0.2163,04/11/2016
ord-54374,32.42,51.412,-0.062,04/11/2016
ord-03347,20.32,53.735,-1.863,23/11/2016
ord-49761,32.88,54.541,-1.215,02/11/2016
ord-71517,19.46,51.473,0.3221,19/11/2016
ord-59229,53.06,52.631,-1.145,25/11/2016
ord-97105,29.16,51.421,-0.13,03/11/2016
ord-97105,28.98,51.421,-0.13,03/11/2016
ord-44786,47.98,51.485,-0.229,16/11/2016
ord-99980,36.53,53.8,-1.715,08/11/2016
ord-79337,72.79,52.487,-1.91,02/11/2016
ord-63304,37.6,53.466,-2.254,03/11/2016
ord-27838,36.99,51.469,-0.355,22/11/2016
ord-65721,62.29,52.503,-1.821,04/11/2016
ord-72146,31.36,53.481,-2.635,30/11/2016
ord-05935,72.41,53.829,-1.451,30/11/2016
ord-85898,48.85,55.811,-4.243,16/11/2016
ord-09203,24.05,51.814,-0.824,17/11/2016
ord-76433,30.99,53.74,-2.448,29/11/2016
ord-88860,55.07,51.775,0.1205,17/11/2016
ord-00418,27.33,55.955,-2.984,24/11/2016
ord-89025,24.77,51.499,-0.563,24/11/2016
ord-78561,40.18,51.887,-0.383,22/11/2016
ord-99270,45.8,51.415,-0.123,09/11/2016
ord-67865,84.82,51.53,0.0778,23/11/2016
ord-74711,24.66,51.877,-0.416,09/11/2016
ord-95823,18.64,51.555,-0.126,24/11/2016
ord-05568,101.08,53.619,-2.143,02/11/2016
ord-99347,18.8,55.808,-4.323,02/11/2016
ord-41350,56.58,54.566,-1.146,18/11/2016
ord-45524,9.79,51.877,-0.416,19/11/2016
ord-14681,20.73,51.479,0.0707,07/11/2016
ord-65355,27.16,51.804,-0.816,17/11/2016
ord-41476,30.31,51.512,-0.609,06/11/2016
ord-96394,31.69,51.52,-0.061,17/11/2016
ord-96394,33.69,51.52,-0.061,20/11/2016
ord-50145,48.67,51.611,-0.278,05/11/2016
ord-59994,21.17,51.511,-0.321,03/11/2016
ord-33968,17.34,52.409,-1.517,08/11/2016
ord-59994,21.21,51.511,-0.321,03/11/2016
ord-42359,23.31,50.843,-0.194,22/11/2016
ord-24860,30.99,51.537,-0.096,01/11/2016
ord-88919,40.01,51.122,-2.746,23/11/2016
ord-79478,47.32,51.546,0.0747,08/11/2016
ord-59217,71.23,51.381,-0.07,02/11/2016
ord-74433,21.37,52.996,-1.143,25/11/2016
ord-12574,31.1,51.39,-0.075,05/11/2016
ord-38705,41.52,51.587,-0.023,17/11/2016
ord-13226,41.72,51.427,-0.007,11/11/2016
ord-34925,32.63,51.531,-0.375,03/11/2016
ord-47710,22.68,50.843,-0.194,17/11/2016
ord-13831,43.31,51.519,0.0537,22/11/2016
ord-76378,22.37,51.231,-0.793,04/11/2016
ord-15059,13.18,55.973,-3.165,11/11/2016
ord-81489,31.26,51.12,-1.325,05/11/2016
ord-94678,57.84,51.461,-0.04,03/11/2016
ord-02347,23.8,51.567,-0.363,18/11/2016
ord-52858,43.55,51.546,0.0747,04/11/2016
ord-70902,18.29,51.814,-0.824,17/11/2016
ord-84152,58.04,51.56,0.014,18/11/2016
ord-55990,30.89,51.438,0.268,12/11/2016
ord-77329,45.66,53.868,-1.912,29/11/2016
ord-05761,20.53,51.752,-0.32,19/11/2016
ord-38054,27.94,51.531,-0.09,19/11/2016
ord-60559,33.76,51.603,-0.268,07/11/2016
ord-34430,30.27,51.804,-0.816,17/11/2016
ord-47801,42.6,51.51,-0.131,03/11/2016
ord-47801,42.02,51.51,-0.131,03/11/2016
ord-39941,29.93,51.533,0.1513,22/11/2016
ord-38936,10.61,53.81,-1.51,18/11/2016
ord-08905,37.99,51.804,-0.816,17/11/2016
ord-15304,42.3,51.551,0.0195,19/11/2016
ord-92016,47.28,51.885,-0.422,18/11/2016
